interval_id,candidate_id,trigger_time,trigger_epoch_s,coincidence_score,threshold,coincidence_block_count,block_support_count_at_declared_ratio,block_characteristic_support_threshold,usable_block_count,total_registered_block_count,minimum_required_strong_block_count,passes_frozen_v2_support_gate,candidate_generation_label,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,family_assignment
heldout_11,das_v1_heldout_11_0056,2025-04-02T03:03:08.710Z,1743562988.7103,1.44236159324646,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0057,2025-04-02T03:04:11.060Z,1743563051.0602999,1.5947566032409668,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0058,2025-04-02T03:04:43.860Z,1743563083.8603,1.4693787097930908,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0059,2025-04-02T03:05:00.660Z,1743563100.6603,1.5089786052703857,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0060,2025-04-02T03:06:24.610Z,1743563184.6103,1.4928717613220215,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0001,2025-04-17T03:00:18.184Z,1744858818.1846,1.4152679443359375,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0002,2025-04-17T03:04:30.784Z,1744859070.7846,1.5177863836288452,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0003,2025-04-17T03:06:00.934Z,1744859160.9346,1.4463207721710205,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0004,2025-04-17T03:06:56.384Z,1744859216.3846,1.4937658309936523,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0005,2025-04-17T03:07:38.034Z,1744859258.0346,1.4159197807312012,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0006,2025-04-17T03:10:24.684Z,1744859424.6846,1.4315767288208008,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0007,2025-04-17T03:10:48.684Z,1744859448.6846,1.4157888889312744,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0008,2025-04-17T03:11:00.184Z,1744859460.1846,1.6318392753601074,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0009,2025-04-17T03:14:23.234Z,1744859663.2346,1.4162914752960205,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0010,2025-04-17T03:15:19.434Z,1744859719.4346,1.4706377983093262,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0011,2025-04-17T03:16:50.984Z,1744859810.9846,1.4931100606918335,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0012,2025-04-17T03:18:14.234Z,1744859894.2346,1.4223556518554688,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0013,2025-04-17T03:19:13.434Z,1744859953.4346,1.4567620754241943,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0014,2025-04-17T03:20:03.384Z,1744860003.3846,1.4348974227905273,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0015,2025-04-17T03:22:24.434Z,1744860144.4346,1.443791151046753,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0016,2025-04-17T03:24:04.684Z,1744860244.6846,1.4499261379241943,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0017,2025-04-17T03:25:14.684Z,1744860314.6846,1.4438005685806274,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0018,2025-04-17T03:27:12.634Z,1744860432.6346,1.418929934501648,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0019,2025-04-17T03:27:34.634Z,1744860454.6346,1.458695411682129,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0020,2025-04-17T03:28:05.234Z,1744860485.2346,1.460963249206543,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0021,2025-04-17T03:29:53.434Z,1744860593.4346,1.4601562023162842,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0022,2025-04-17T03:30:31.734Z,1744860631.7346,1.4919662475585938,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0023,2025-04-17T03:30:50.284Z,1744860650.2846,1.6864073276519775,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0024,2025-04-17T03:32:19.634Z,1744860739.6346,1.4173181056976318,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0025,2025-04-17T03:33:10.584Z,1744860790.5846,1.4245365858078003,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0026,2025-04-17T03:34:27.784Z,1744860867.7846,1.559097170829773,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0027,2025-04-17T03:34:51.684Z,1744860891.6846,1.4414676427841187,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0028,2025-04-17T03:35:13.884Z,1744860913.8846,1.4244160652160645,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0029,2025-04-17T03:35:27.834Z,1744860927.8346,1.4154534339904785,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0030,2025-04-17T03:35:42.334Z,1744860942.3346,1.4120947122573853,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0031,2025-04-17T03:36:05.384Z,1744860965.3846,1.429337978363037,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0032,2025-04-17T03:36:39.584Z,1744860999.5846,1.4664349555969238,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0033,2025-04-17T03:37:25.784Z,1744861045.7846,1.4159064292907715,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0034,2025-04-17T03:39:03.184Z,1744861143.1846,1.5501387119293213,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0035,2025-04-17T03:39:19.784Z,1744861159.7846,1.4121158123016357,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0036,2025-04-17T03:39:36.634Z,1744861176.6346,1.4448457956314087,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0037,2025-04-17T03:39:49.684Z,1744861189.6846,1.4325700998306274,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0038,2025-04-17T03:42:24.934Z,1744861344.9346,1.5209028720855713,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0039,2025-04-17T03:43:01.684Z,1744861381.6846,1.5145776271820068,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0040,2025-04-17T03:45:21.684Z,1744861521.6846,1.4274492263793945,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0041,2025-04-17T03:45:59.634Z,1744861559.6346,1.54794442653656,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0042,2025-04-17T03:47:21.834Z,1744861641.8346,1.420807123184204,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0043,2025-04-17T03:47:57.934Z,1744861677.9346,1.5080091953277588,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0044,2025-04-17T03:48:13.484Z,1744861693.4846,1.4600130319595337,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0045,2025-04-17T03:49:44.534Z,1744861784.5346,1.5878915786743164,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0046,2025-04-17T03:50:51.834Z,1744861851.8346,1.4128673076629639,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0047,2025-04-17T03:51:03.234Z,1744861863.2346,1.5263315439224243,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0048,2025-04-17T03:52:40.584Z,1744861960.5846,1.5897955894470215,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0049,2025-04-17T03:53:03.034Z,1744861983.0346,1.4356276988983154,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0050,2025-04-17T03:53:18.184Z,1744861998.1846,1.4605671167373657,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0051,2025-04-17T03:54:34.084Z,1744862074.0846,1.4663653373718262,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0052,2025-04-17T03:55:37.584Z,1744862137.5846,1.4229202270507812,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0053,2025-04-17T03:56:24.434Z,1744862184.4346,1.4576141834259033,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0054,2025-04-17T03:57:37.984Z,1744862257.9846,1.5099915266036987,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0055,2025-04-17T03:58:40.384Z,1744862320.3846,1.4325897693634033,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0056,2025-04-17T03:59:05.484Z,1744862345.4846,1.5548542737960815,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_12,das_v1_heldout_12_0057,2025-04-17T03:59:28.534Z,1744862368.5346,1.4179494380950928,1.4111042022705078,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
